PROVINCIA,CANTON,MES,DIA,HORA,CLASE,CAUSA,ZONA,NUM_LESIONADO,NUM_FALLECIDO,TOTAL_VICTIMAS
9,0901,11,2,19,1,3,1,1,0,1
9,0901,11,2,21,3,1,1,1,0,1
9,0901,11,2,23,4,3,1,0,0,0
9,0901,11,2,7,7,3,1,1,0,1
9,0901,11,2,6,7,3,1,1,0,1
9,0901,11,2,9,7,6,1,0,0,0
9,0901,11,2,13,5,4,1,0,0,0
9,0901,11,2,20,7,3,1,0,0,0
9,0901,11,2,21,1,3,1,1,0,1
9,0901,11,3,7,1,7,1,2,0,2
9,0901,11,3,8,3,7,1,1,0,1
9,0901,11,3,11,3,7,1,1,0,1
9,0901,11,3,17,3,7,1,2,0,2
9,0901,11,3,13,4,3,1,2,0,2
9,0901,11,3,20,7,3,1,2,0,2
9,0901,11,3,23,3,4,1,2,0,2
9,0901,11,3,17,3,7,1,0,0,0
9,0901,11,3,19,1,3,1,1,0,1
9,0901,11,3,19,5,4,1,0,0,0
9,0901,11,3,6,4,3,1,0,0,0
9,0901,11,3,7,3,7,1,1,0,1
9,0901,11,3,15,3,4,1,1,0,1
9,0901,11,3,19,1,3,1,1,0,1
9,0901,11,3,19,3,2,1,2,0,2
9,0901,11,3,18,4,3,1,0,0,0
9,0901,11,4,10,3,7,1,1,0,1
9,0901,11,4,11,3,2,1,1,0,1
9,0901,11,4,12,3,7,1,2,0,2
9,0901,11,4,11,3,2,1,3,0,3
9,0901,11,4,13,1,9,1,1,0,1
9,0901,11,4,12,1,3,1,1,0,1
9,0901,11,4,15,3,7,1,1,0,1
9,0901,11,5,5,7,3,1,0,0,0
9,0901,11,5,7,3,2,1,1,0,1
9,0901,11,5,7,3,2,1,1,0,1
9,0901,11,5,12,3,3,1,0,0,0
9,0901,11,5,16,1,3,1,2,0,2
9,0901,11,5,15,7,3,1,1,0,1
9,0901,11,6,1,4,3,1,0,0,0
9,0901,11,6,0,1,3,1,1,0,1
9,0901,11,6,2,1,3,1,1,0,1
9,0901,11,6,3,3,7,1,0,0,0
9,0901,11,6,6,7,3,1,1,0,1
9,0901,11,6,11,3,7,1,0,0,0
9,0901,11,6,5,3,3,1,0,0,0
9,0901,11,6,12,3,2,1,0,0,0
9,0901,11,6,15,3,2,1,1,0,1
9,0901,11,6,14,3,7,1,0,0,0
9,0901,11,6,16,4,3,1,0,0,0
9,0901,11,6,19,1,3,1,1,0,1
9,0901,11,6,16,3,7,1,1,0,1
9,0901,11,6,19,3,1,1,1,0,1
9,0901,11,6,20,7,3,1,0,0,0
9,0901,11,6,23,3,7,1,5,0,5
9,0901,11,6,21,3,1,1,0,0,0
9,0901,11,7,9,7,3,1,0,0,0
9,0901,11,7,1,4,3,1,0,0,0
9,0901,11,7,4,7,3,1,0,0,0
9,0901,11,7,2,7,3,1,2,0,2
9,0901,11,7,4,7,3,1,0,0,0
9,0901,11,7,1,3,2,1,1,0,1
9,0901,11,7,11,3,4,1,1,0,1
9,0901,11,7,13,1,3,1,2,0,2
9,0901,11,7,10,3,7,1,1,0,1
9,0901,11,7,15,7,3,1,1,0,1
9,0901,11,7,13,5,1,1,1,0,1
9,0901,11,7,22,2,3,1,1,0,1
9,0901,11,1,6,3,7,1,2,0,2
9,0901,11,1,8,3,7,1,2,0,2
9,0901,11,1,11,3,7,1,2,0,2
9,0901,11,1,12,7,3,1,0,0,0
9,0901,11,1,16,5,4,1,1,0,1
9,0901,11,1,17,2,4,1,1,0,1
9,0901,11,1,19,7,3,1,0,0,0
9,0901,11,1,14,4,3,1,0,0,0
9,0901,11,1,22,7,3,1,0,0,0
9,0901,11,1,18,3,4,1,0,0,0
9,0901,11,1,18,5,4,1,0,0,0
9,0901,11,2,11,3,2,1,1,0,1
9,0901,11,2,20,6,3,1,1,0,1
9,0901,11,2,20,3,2,1,2,0,2
9,0901,11,2,21,4,3,1,2,0,2
9,0901,11,2,9,3,7,1,3,0,3
9,0901,11,2,13,3,7,1,0,0,0
9,0901,11,2,12,3,7,1,1,0,1
9,0901,11,2,16,3,2,1,1,0,1
9,0901,11,2,15,1,3,1,1,0,1
9,0901,11,2,15,3,7,1,1,0,1
9,0901,11,2,16,3,4,1,0,0,0
9,0901,11,2,17,1,3,1,1,0,1
9,0901,11,2,18,5,4,1,0,0,0
9,0901,11,2,20,5,2,1,2,0,2
9,0901,11,2,21,5,1,1,0,0,0
9,0901,11,2,22,5,3,1,0,0,0
9,0901,11,3,0,3,7,1,1,0,1
9,0901,11,3,6,3,7,1,0,0,0
9,0901,11,3,7,3,7,1,3,0,3
9,0901,11,3,8,3,4,1,1,0,1
9,0901,11,3,9,3,7,1,1,0,1
9,0901,11,3,11,1,3,1,1,0,1
9,0901,11,3,12,3,7,1,2,0,2
9,0901,11,3,16,8,2,1,1,0,1
9,0901,11,3,17,7,3,1,1,0,1
9,0901,11,3,15,3,4,1,0,0,0
9,0901,11,3,17,3,7,1,0,0,0
9,0901,11,3,13,3,3,1,2,0,2
9,0901,11,3,17,3,4,1,0,0,0
9,0901,11,3,21,3,1,1,3,0,3
9,0901,11,3,21,1,3,1,1,0,1
9,0901,11,4,8,3,7,1,1,0,1
9,0901,11,4,7,3,7,1,0,0,0
9,0901,11,4,7,3,7,1,1,0,1
9,0901,11,4,13,3,7,1,2,0,2
9,0901,11,4,13,4,3,1,3,0,3
9,0901,11,4,15,3,2,1,1,0,1
9,0901,11,4,17,3,4,1,0,0,0
9,0901,11,4,21,3,7,1,3,0,3
9,0901,11,4,18,3,7,1,1,0,1
9,0901,11,4,19,3,7,1,2,0,2
9,0901,11,4,23,3,7,1,1,0,1
9,0901,11,4,21,4,3,1,0,0,0
9,0901,11,5,9,3,7,1,0,0,0
9,0901,11,5,12,3,7,1,0,0,0
9,0901,11,5,12,3,7,1,1,0,1
9,0901,11,5,14,5,4,1,0,0,0
9,0901,11,5,14,3,7,1,1,0,1
9,0901,11,5,17,1,3,1,1,0,1
9,0901,11,5,18,8,3,1,1,0,1
9,0901,11,5,18,1,3,1,2,0,2
9,0901,11,5,17,3,7,1,1,0,1
9,0901,11,5,19,3,7,1,1,0,1
9,0901,11,5,14,5,4,1,0,0,0
9,0901,11,6,10,8,3,1,0,0,0
9,0901,11,6,12,3,7,1,1,0,1
9,0901,11,6,14,1,3,1,2,0,2
9,0901,11,6,15,7,3,1,1,0,1
9,0901,11,6,19,3,7,1,1,0,1
9,0901,11,6,18,3,2,1,0,0,0
9,0901,11,6,20,3,7,1,0,0,0
9,0901,11,6,23,3,7,1,1,0,1
9,0901,11,7,0,1,3,1,2,0,2
9,0901,11,7,0,3,2,1,0,0,0
9,0901,11,7,0,4,3,1,0,0,0
9,0901,11,7,3,4,3,1,0,0,0
9,0901,11,7,4,4,3,1,1,0,1
9,0901,11,7,5,5,4,1,0,0,0
9,0901,11,7,5,4,1,1,0,1,1
9,0901,11,7,8,3,2,1,2,0,2
9,0901,11,7,10,3,2,1,1,0,1
9,0901,11,7,7,7,1,1,2,0,2
9,0901,11,7,10,1,3,1,1,0,1
9,0901,11,7,13,3,7,1,3,0,3
9,0901,11,7,18,3,2,1,1,0,1
9,0901,11,7,19,1,3,1,1,0,1
9,0901,11,7,21,3,7,1,1,0,1
9,0901,11,7,22,1,3,1,1,0,1
9,0901,11,7,23,4,3,1,0,0,0
9,0901,11,1,0,4,3,1,0,0,0
9,0901,11,1,1,7,3,1,0,0,0
9,0901,11,1,2,4,1,1,1,0,1
9,0901,11,1,8,3,3,1,0,0,0
9,0901,11,1,8,3,1,1,0,0,0
9,0901,11,1,5,3,1,1,0,0,0
9,0901,11,1,10,3,7,1,2,0,2
9,0901,11,1,10,3,7,1,2,0,2
9,0901,11,1,10,3,7,1,0,0,0
9,0901,11,1,12,3,7,1,1,0,1
9,0901,11,1,10,5,4,1,0,0,0
9,0901,11,1,16,1,3,1,1,0,1
9,0901,11,1,15,4,3,1,1,0,1
9,0901,11,1,15,4,3,1,0,0,0
9,0901,11,1,20,1,3,1,1,0,1
9,0901,11,1,23,1,7,1,1,0,1
9,0901,11,1,23,4,3,1,0,0,0
9,0901,11,1,15,2,3,1,1,0,1
9,0901,11,2,12,1,3,1,2,0,2
9,0901,11,2,15,1,3,1,1,0,1
9,0901,11,2,16,1,3,1,1,0,1
9,0901,11,2,6,4,3,1,4,0,4
9,0901,11,2,15,5,4,1,0,0,0
9,0901,11,2,19,1,3,1,1,0,1
9,0901,11,2,9,7,3,1,1,0,1
9,0901,11,2,11,5,4,1,0,0,0
9,0901,11,2,14,4,3,1,0,0,0
9,0901,11,2,19,3,3,1,0,0,0
9,0901,11,2,15,3,7,1,0,0,0
9,0901,11,2,19,1,3,1,1,0,1
9,0901,11,2,19,1,3,1,2,0,2
9,0901,11,3,16,3,7,1,1,0,1
9,0901,11,3,18,4,3,1,0,0,0
9,0901,11,3,19,4,3,1,1,0,1
9,0901,11,3,20,3,7,1,1,0,1
9,0901,11,3,18,5,4,1,0,0,0
9,0901,11,3,17,3,7,1,2,0,2
9,0901,11,3,15,5,4,1,2,0,2
9,0901,11,3,15,3,2,1,0,0,0
11,1101,11,2,12,1,5,1,1,0,1
11,1101,11,3,5,3,7,1,0,0,0
11,1101,11,3,9,3,2,1,0,0,0
11,1101,11,5,10,3,7,1,1,0,1
11,1101,11,6,0,4,3,1,0,0,0
11,1101,11,7,2,4,1,2,1,1,2
11,1101,11,2,18,1,3,1,1,0,1
11,1101,11,3,14,4,4,1,0,0,0
11,1101,11,3,20,1,4,1,1,0,1
11,1101,11,4,17,3,4,1,0,0,0
11,1101,11,5,2,3,1,1,0,0,0
11,1101,11,5,15,3,6,2,1,0,1
11,1101,11,5,5,3,7,1,0,0,0
11,1101,11,6,3,3,1,1,0,0,0
11,1101,11,6,5,4,3,1,0,0,0
11,1101,11,7,8,8,10,1,0,0,0
11,1101,11,1,6,5,3,1,0,0,0
11,1101,11,2,12,1,4,1,1,0,1
11,1101,11,5,12,6,3,2,15,0,15
11,1101,11,7,12,4,1,1,1,0,1
11,1101,11,1,21,5,4,1,0,0,0
11,1101,11,4,2,4,1,1,0,0,0
11,1101,11,4,12,1,1,1,2,0,2
11,1101,11,5,12,3,7,1,1,0,1
11,1101,11,7,10,6,6,1,1,0,1
11,1101,11,1,8,3,7,1,0,0,0
11,1101,11,3,5,3,2,1,0,0,0
11,1101,11,3,21,4,1,1,1,0,1
11,1101,11,3,7,3,4,2,0,0,0
17,1701,11,5,0,7,8,2,0,1,1
17,1701,11,6,0,7,4,1,0,0,0
17,1701,11,6,18,3,2,2,2,0,2
17,1701,11,5,11,3,4,1,0,0,0
17,1701,11,5,23,7,4,1,0,0,0
17,1701,11,6,0,7,4,1,1,1,2
17,1701,11,2,20,3,4,1,1,0,1
17,1701,11,5,17,3,8,2,4,0,4
17,1701,11,1,23,4,4,1,0,0,0
17,1705,11,1,18,3,4,1,1,0,1
17,1701,11,7,0,1,5,1,0,1,1
17,1701,11,2,1,7,4,2,0,1,1
17,1705,11,1,23,4,1,1,0,0,0
17,1701,11,2,17,7,6,2,0,0,0
17,1705,11,3,14,3,3,1,0,0,0
17,1705,11,3,14,3,4,1,0,0,0
17,1701,11,7,3,6,4,1,0,0,0
17,1701,11,3,5,4,4,2,0,0,0
17,1701,11,2,21,3,4,2,0,0,0
17,1701,11,6,23,3,1,2,0,0,0
17,1701,11,7,6,3,4,2,1,0,1
17,1701,11,1,15,3,4,1,0,0,0
17,1701,11,2,18,1,4,2,1,0,1
17,1702,11,6,20,3,2,2,1,0,1
17,1703,11,3,10,3,4,2,0,0,0
17,1703,11,3,14,3,4,2,0,0,0
17,1703,11,5,16,5,4,2,4,1,5
17,1703,11,6,21,3,4,2,0,0,0
17,1703,11,6,13,4,3,2,3,0,3
17,1703,11,6,8,3,4,2,0,0,0
17,1703,11,7,2,4,4,2,1,1,2
17,1703,11,2,17,3,4,2,0,0,0
17,1703,11,1,12,3,4,2,0,0,0
17,1703,11,1,8,3,4,2,1,1,2
15,1501,11,3,9,4,4,1,0,0,0
15,1503,11,6,15,4,3,2,5,0,5
15,1503,11,3,19,1,10,2,0,0,0
15,1507,11,4,12,3,9,2,3,0,3
15,1501,11,5,7,3,3,1,3,0,3
15,1501,11,6,13,4,4,1,5,0,5
15,1503,11,7,15,6,4,2,3,0,3
15,1503,11,7,6,3,3,1,3,0,3
15,1507,11,2,9,3,9,2,0,0,0
2,0201,11,5,12,3,2,1,2,0,2
2,0201,11,6,6,1,4,1,0,0,0
2,0201,11,7,9,7,4,1,2,0,2
2,0201,11,2,7,3,4,1,1,0,1
2,0201,11,1,17,3,2,1,0,0,0
2,0201,11,6,3,4,4,1,2,0,2
2,0201,11,6,12,1,7,1,1,0,1
2,0201,11,7,17,3,2,1,2,0,2
2,0201,11,3,16,6,4,1,0,1,1
2,0206,11,3,16,1,4,2,1,0,1
2,0201,11,7,7,4,4,1,2,0,2
2,0201,11,5,15,6,4,1,0,1,1
2,0201,11,2,21,1,4,1,2,0,2
4,0401,11,7,21,5,4,1,0,0,0
4,0401,11,7,21,3,1,1,0,0,0
4,0401,11,1,12,3,4,1,2,0,2
4,0401,11,5,18,1,4,1,1,0,1
4,0401,11,7,23,4,4,1,0,0,0
4,0401,11,5,20,5,1,1,0,0,0
4,0401,11,7,18,1,5,1,1,0,1
4,0401,11,2,20,3,4,1,0,0,0
4,0401,11,5,6,1,4,1,2,0,2
4,0401,11,5,20,4,1,1,0,0,0
4,0401,11,5,23,4,4,1,0,0,0
4,0401,11,2,5,3,4,1,0,0,0
6,0601,11,2,14,6,7,1,0,0,0
6,0601,11,3,4,7,4,1,0,0,0
6,0601,11,3,5,4,1,1,0,0,0
6,0601,11,2,10,3,4,1,0,0,0
6,0601,11,4,3,3,4,1,0,0,0
6,0601,11,6,20,1,1,2,1,1,2
6,0607,11,6,11,1,4,2,1,0,1
6,0603,11,4,2,4,4,2,0,0,0
6,0603,11,6,5,1,5,2,0,1,1
6,0601,11,7,10,4,4,1,0,0,0
6,0601,11,1,7,3,1,1,0,0,0
6,0601,11,1,16,1,5,1,1,0,1
6,0601,11,1,19,3,2,2,1,2,3
6,0607,11,1,19,3,2,2,1,0,1
6,0601,11,2,18,3,4,1,0,0,0
6,0606,11,4,17,4,4,1,1,0,1
6,0601,11,3,11,3,4,1,0,0,0
6,0601,11,4,19,1,7,2,1,0,1
6,0601,11,4,16,3,4,1,1,0,1
6,0601,11,5,4,3,1,1,0,0,0
6,0603,11,6,7,3,4,2,3,0,3
6,0603,11,4,16,4,4,2,0,0,0
6,0610,11,4,7,3,2,2,0,0,0
6,0601,11,5,13,4,4,1,0,0,0
6,0601,11,6,7,7,7,1,1,0,1
6,0604,11,6,19,4,4,2,0,1,1
6,0603,11,7,11,3,2,2,0,0,0
6,0603,11,7,5,3,4,2,1,1,2
6,0601,11,6,2,7,4,2,1,0,1
6,0608,11,5,6,7,4,2,0,0,0
6,0601,11,6,16,6,4,1,1,0,1
6,0601,11,6,11,1,4,1,1,0,1
6,0607,11,5,17,3,2,2,0,0,0
6,0601,11,6,9,3,4,1,0,0,0
6,0601,11,7,20,3,4,1,0,0,0
6,0607,11,2,20,1,5,2,1,0,1
6,0601,11,5,19,3,4,1,0,0,0
6,0601,11,5,2,7,4,1,0,0,0
6,0601,11,4,17,3,4,1,0,0,0
6,0601,11,5,7,1,5,2,1,0,1
6,0601,11,6,3,4,7,1,0,0,0
6,0601,11,6,22,4,1,1,0,0,0
6,0601,11,6,22,3,1,1,0,0,0
6,0601,11,6,19,3,4,1,0,0,0
6,0601,11,7,4,3,4,1,0,0,0
6,0607,11,7,22,1,5,1,0,0,0
6,0601,11,1,6,3,4,1,0,0,0
6,0601,11,3,2,4,4,1,0,0,0
6,0601,11,3,12,3,4,1,0,0,0
5,0505,11,3,12,3,4,2,0,0,0
5,0505,11,5,3,4,4,2,0,0,0
5,0501,11,4,0,1,5,2,0,1,1
5,0501,11,4,7,3,4,1,0,0,0
5,0501,11,4,20,3,1,2,1,0,1
5,0504,11,4,11,4,4,2,0,0,0
5,0501,11,5,5,3,4,1,2,0,2
5,0501,11,6,1,4,4,1,1,0,1
5,0501,11,6,0,6,4,2,0,0,0
5,0501,11,6,18,3,1,1,0,0,0
5,0505,11,6,14,3,4,2,1,0,1
5,0501,11,6,16,3,1,1,0,0,0
5,0501,11,6,18,4,1,1,0,0,0
5,0501,11,7,19,3,4,1,2,0,2
5,0505,11,3,19,3,4,2,0,0,0
5,0501,11,5,14,1,4,1,1,0,1
5,0501,11,6,5,3,4,1,0,0,0
5,0501,11,7,2,3,4,1,0,0,0
5,0505,11,2,21,3,4,2,0,0,0
5,0505,11,3,17,4,1,2,0,0,0
5,0501,11,3,8,4,4,1,0,0,0
5,0501,11,3,12,3,4,1,0,0,0
5,0501,11,3,8,1,5,1,0,0,0
5,0501,11,3,3,3,4,2,0,0,0
5,0506,11,3,13,3,2,2,0,0,0
5,0501,11,4,15,3,4,1,0,0,0
5,0505,11,4,16,3,1,2,0,0,0
5,0501,11,6,2,7,4,2,0,0,0
5,0501,11,6,7,3,4,1,1,0,1
5,0505,11,6,6,6,1,1,1,0,1
5,0501,11,6,7,4,6,1,0,0,0
5,0501,11,7,11,4,6,1,0,0,0
5,0505,11,7,6,3,4,1,0,0,0
5,0501,11,7,16,3,4,2,0,0,0
5,0501,11,1,12,4,1,1,0,0,0
5,0501,11,1,22,4,1,2,0,0,0
5,0501,11,3,4,3,4,2,1,1,2
5,0501,11,1,12,1,4,1,0,0,0
7,0701,11,2,23,4,1,1,1,0,1
7,0701,11,3,9,3,3,1,2,0,2
7,0701,11,7,18,3,2,2,0,1,1
7,0701,11,7,9,3,4,1,0,0,0
7,0701,11,5,23,3,3,1,0,0,0
7,0701,11,7,4,3,2,1,0,0,0
7,0701,11,1,6,3,4,1,1,0,1
7,0701,11,2,8,3,4,1,1,0,1
7,0701,11,7,5,3,1,1,1,0,1
7,0701,11,3,17,3,4,1,1,0,1
7,0706,11,4,17,3,1,1,1,0,1
7,0709,11,7,19,7,4,2,1,0,1
7,0701,11,2,12,5,4,1,1,0,1
7,0701,11,4,9,3,2,1,1,0,1
7,0701,11,6,22,7,4,1,0,0,0
7,0701,11,7,7,3,4,1,0,0,0
7,0701,11,6,18,3,3,1,0,0,0
7,0701,11,7,10,3,4,1,2,0,2
7,0701,11,1,17,3,4,1,1,0,1
7,0701,11,4,0,3,3,1,0,0,0
7,0709,11,2,12,3,3,1,1,0,1
7,0701,11,3,12,4,4,1,0,0,0
7,0701,11,5,19,3,6,1,1,0,1
7,0706,11,7,7,3,1,1,1,0,1
7,0706,11,1,23,6,4,1,0,0,0
7,0701,11,2,13,3,4,1,0,0,0
7,0701,11,4,5,4,4,1,0,1,1
7,0701,11,3,14,3,4,1,3,0,3
7,0701,11,6,23,3,1,1,0,0,0
7,0701,11,5,18,3,4,1,1,0,1
7,0709,11,6,12,3,4,1,1,0,1
7,0701,11,7,15,2,4,1,1,0,1
7,0701,11,6,21,3,4,1,2,0,2
7,0701,11,1,22,3,3,1,0,0,0
7,0709,11,2,17,3,4,1,1,0,1
8,0801,11,4,21,3,1,1,2,0,2
8,0805,11,4,10,2,4,2,1,0,1
8,0801,11,3,12,3,4,1,1,0,1
8,0801,11,4,6,3,4,1,1,0,1
8,0801,11,6,11,3,4,1,2,0,2
8,0801,11,1,9,1,4,1,1,0,1
8,0801,11,2,8,4,3,1,0,2,2
8,0801,11,3,1,4,3,1,1,2,3
8,0801,11,2,17,1,4,1,1,0,1
8,0803,11,7,10,3,2,2,1,1,2
8,0801,11,2,10,4,4,1,1,0,1
8,0801,11,4,20,1,4,2,1,0,1
8,0801,11,7,0,1,4,1,0,1,1
8,0802,11,7,13,3,4,2,0,1,1
10,1001,11,6,23,7,1,2,2,0,2
10,1001,11,3,17,3,4,2,1,1,2
11,1103,11,2,9,7,10,2,0,0,0
11,1102,11,4,9,1,4,2,1,0,1
11,1111,11,1,9,3,4,2,0,0,0
11,1102,11,2,22,1,5,1,1,0,1
11,1103,11,4,10,3,4,1,1,0,1
11,1102,11,7,10,7,4,2,5,0,5
11,1111,11,4,8,6,4,2,2,0,2
11,1106,11,3,12,7,4,2,2,1,3
11,1108,11,5,22,4,9,2,0,0,0
12,1208,11,6,19,4,3,2,1,0,1
12,1201,11,6,17,1,4,2,1,0,1
12,1207,11,2,4,3,1,1,2,0,2
12,1201,11,2,14,3,4,1,0,0,0
12,1201,11,5,20,3,4,1,0,0,0
12,1208,11,7,1,7,3,2,1,1,2
12,1204,11,7,16,1,4,2,0,1,1
12,1201,11,5,2,1,3,2,0,1,1
12,1208,11,5,22,6,4,2,0,0,0
12,1201,11,6,5,6,3,2,1,0,1
12,1213,11,6,21,1,4,2,0,1,1
12,1201,11,2,16,7,8,2,0,0,0
12,1201,11,6,19,7,4,1,1,0,1
12,1207,11,6,22,1,4,2,0,1,1
12,1201,11,7,9,4,4,1,0,0,0
13,1301,11,7,19,3,2,1,2,0,2
13,1301,11,7,18,3,4,1,0,0,0
13,1301,11,7,11,3,4,2,2,0,2
13,1301,11,6,11,7,4,1,2,0,2
13,1301,11,2,18,7,4,1,1,0,1
13,1310,11,1,11,3,2,1,1,0,1
13,1301,11,3,9,3,4,1,1,0,1
13,1301,11,3,16,3,3,2,2,0,2
13,1301,11,4,1,4,3,1,1,0,1
13,1301,11,4,7,3,4,1,1,0,1
13,1301,11,5,7,6,3,1,0,0,0
13,1301,11,5,15,7,9,1,2,0,2
13,1301,11,5,16,3,4,1,0,0,0
13,1301,11,6,1,3,4,1,2,0,2
13,1317,11,2,10,1,1,1,1,0,1
13,1301,11,6,12,3,4,2,1,0,1
13,1301,11,7,2,1,1,1,1,0,1
13,1301,11,7,6,4,4,1,0,0,0
13,1301,11,7,23,6,6,1,0,0,0
13,1310,11,7,13,3,4,2,2,0,2
13,1301,11,6,12,1,5,2,1,0,1
13,1301,11,1,18,3,4,1,1,0,1
13,1301,11,2,13,3,4,1,0,0,0
13,1301,11,2,17,3,4,1,1,0,1
13,1301,11,6,8,3,3,1,1,0,1
13,1301,11,6,10,3,4,1,0,0,0
13,1312,11,6,20,3,4,2,3,0,3
13,1301,11,7,2,3,3,1,2,0,2
13,1301,11,7,15,6,8,2,1,0,1
13,1301,11,1,12,7,3,1,1,0,1
14,1406,11,2,7,3,4,1,1,0,1
14,1405,11,5,15,6,8,2,0,0,0
14,1405,11,7,4,4,1,2,1,0,1
14,1403,11,2,18,7,3,2,4,0,4
14,1401,11,5,0,3,1,2,2,0,2
14,1407,11,4,23,7,3,2,0,0,0
14,1402,11,6,23,4,4,2,9,0,9
14,1406,11,7,7,3,1,1,1,0,1
14,1404,11,2,12,3,4,1,0,0,0
14,1406,11,2,7,3,2,2,2,0,2
14,1401,11,6,22,3,4,1,0,0,0
22,2201,11,5,22,3,1,1,0,0,0
22,2201,11,5,21,7,10,2,1,0,1
22,2201,11,7,18,3,2,2,1,1,2
16,1601,11,7,20,3,4,1,1,0,1
16,1601,11,1,19,7,4,1,1,0,1
16,1601,11,4,0,3,1,1,0,1,1
23,2301,11,3,15,3,4,1,1,0,1
23,2301,11,3,20,1,4,1,1,0,1
23,2301,11,4,1,4,3,1,0,1,1
23,2301,11,5,14,7,9,2,1,0,1
23,2301,11,6,17,3,4,1,2,0,2
23,2301,11,6,17,3,4,2,2,0,2
23,2301,11,1,21,1,7,1,1,0,1
23,2301,11,2,8,7,10,1,1,0,1
23,2301,11,2,16,1,5,2,0,1,1
23,2301,11,3,15,4,4,1,1,0,1
23,2301,11,4,8,7,8,1,1,0,1
23,2301,11,4,12,1,4,1,1,0,1
23,2301,11,4,2,3,4,1,0,0,0
23,2301,11,7,20,7,4,2,0,1,1
23,2301,11,7,20,1,5,1,2,0,2
23,2301,11,7,21,3,4,1,3,0,3
23,2301,11,1,12,3,7,1,0,0,0
23,2301,11,2,1,1,10,2,2,0,2
23,2301,11,2,11,3,4,1,0,0,0
23,2301,11,6,1,4,1,1,1,0,1
23,2301,11,6,17,3,3,2,1,0,1
23,2301,11,5,11,1,7,1,1,0,1
23,2301,11,7,5,7,4,1,0,1,1
23,2301,11,6,22,3,4,1,2,0,2
23,2301,11,7,4,1,1,1,1,0,1
23,2301,11,6,0,4,1,1,0,0,0
23,2301,11,1,14,2,6,1,1,0,1
23,2301,11,1,19,1,4,1,3,0,3
23,2301,11,2,0,4,6,1,0,0,0
23,2301,11,2,15,1,4,1,1,0,1
23,2301,11,3,16,1,4,1,1,0,1
23,2301,11,3,6,7,10,2,1,0,1
23,2301,11,6,22,3,4,1,2,0,2
23,2301,11,7,8,7,4,2,1,0,1
23,2301,11,7,17,3,2,1,1,0,1
23,2301,11,7,10,4,4,1,1,0,1
23,2301,11,7,21,4,6,1,0,0,0
23,2301,11,7,16,1,7,1,1,0,1
23,2301,11,1,9,3,3,1,0,0,0
23,2301,11,2,12,7,4,1,1,0,1
23,2301,11,3,11,3,3,1,1,0,1
21,2105,11,2,13,1,4,2,0,1,1
18,1802,11,4,19,3,1,2,0,0,0
18,1809,11,6,22,1,4,1,0,1,1
18,1806,11,7,3,4,4,2,0,0,0
18,1806,11,7,16,3,4,2,0,0,0
18,1801,11,3,5,7,4,2,1,1,2
18,1801,11,4,22,3,2,2,0,1,1
18,1808,11,4,13,1,4,1,1,0,1
18,1806,11,6,2,7,4,2,1,0,1
18,1802,11,1,7,3,4,2,0,0,0
18,1801,11,2,16,3,2,2,3,0,3
18,1806,11,4,4,4,4,2,0,0,0
18,1806,11,4,17,3,4,2,0,0,0
18,1806,11,6,18,3,1,2,0,0,0
18,1808,11,1,16,1,4,2,1,0,1
19,1901,11,2,16,1,5,2,0,1,1
19,1901,11,3,3,7,10,2,0,0,0
19,1901,11,7,10,4,4,2,2,0,2
19,1905,11,4,7,3,2,2,1,0,1
19,1901,11,6,7,3,4,2,0,0,0
19,1901,11,7,5,7,8,2,0,0,0
19,1901,11,6,19,5,10,1,0,0,0
17,1702,11,6,22,3,4,1,3,0,3
17,1702,11,7,12,1,1,1,1,0,1
17,1702,11,2,15,1,5,1,1,0,1
17,1704,11,6,19,1,4,1,0,1,1
17,1704,11,2,20,4,4,1,1,0,1
13,1322,11,7,20,1,4,2,1,0,1
13,1322,11,7,18,3,4,2,1,0,1
2,0203,11,3,7,7,4,1,0,2,2
2,0202,11,5,10,1,4,1,0,1,1
13,1305,11,3,16,1,5,2,1,0,1
13,1303,11,4,17,7,4,2,0,0,0
13,1303,11,5,3,7,7,1,0,0,0
13,1303,11,7,8,7,4,2,2,0,2
13,1305,11,2,19,4,6,2,2,0,2
13,1303,11,7,0,7,4,2,1,0,1
13,1303,11,7,3,1,5,2,0,1,1
13,1304,11,2,15,3,10,1,0,1,1
13,1304,11,4,9,3,10,2,0,2,2
13,1304,11,6,22,3,4,2,0,1,1
1,0111,11,4,11,6,4,2,0,1,1
1,0103,11,6,11,7,4,2,0,1,1
13,1306,11,4,11,5,4,2,1,0,1
13,1306,11,7,22,3,7,1,1,0,1
13,1306,11,5,17,4,4,1,1,0,1
5,0502,11,3,9,3,4,2,2,1,3
3,0304,11,6,18,3,4,2,1,0,1
3,0304,11,1,19,3,4,2,2,0,2
3,0304,11,7,2,4,4,2,0,4,4
13,1321,11,1,6,7,10,1,0,0,0
13,1321,11,7,20,3,4,1,2,0,2
10,1002,11,1,20,3,4,1,0,0,0
10,1002,11,7,14,3,4,1,1,0,1
10,1002,11,2,6,1,5,1,1,1,2
10,1002,11,7,16,1,4,1,0,1,1
17,1707,11,3,16,3,4,2,2,1,3
17,1707,11,5,18,1,5,1,1,0,1
12,1212,11,7,17,3,2,1,3,0,3
12,1205,11,3,8,3,7,1,2,0,2
12,1210,11,5,8,3,4,1,1,0,1
12,1211,11,7,18,3,4,1,1,0,1
